node_id,lat,lon
60,8171685.16155697,588142.7848235246
61,8171534.01301379,587984.4861378693
62,8172027.779679987,587758.2346597866
63,8171355.276219338,587034.3311361568
64,8171961.417395281,587832.685128307
65,8171831.623375988,587705.7091353021
66,8171892.889471029,587909.1004921056
67,8171219.971395209,587185.0025200914
68,8171538.198036687,587691.5561645742
69,8171818.167832375,587990.441528969
70,8171750.570499891,588069.0900155746
71,8171077.752825914,587343.369705449
72,8171112.0045671,587305.22139858
73,8171784.150110407,588030.5866318758
74,8171185.297632451,587223.6083493993
75,8171859.223474195,587947.1450335103
76,8171254.067209991,587147.0344868507
77,8171925.574563962,587872.8339509743
78,8171388.827150092,586996.979347036
79,8172061.143777793,587720.8819431318
80,8171321.647343963,587071.7892044748
81,8171995.057685884,587795.4618274908
82,8171762.907366771,587323.5115832627
83,8171503.208032431,587566.1544607824
84,8170942.194607998,587493.1931820008
85,8171521.596270956,588133.8433940972
86,8171057.648551802,587365.750375669
87,8171024.60445957,587343.6230355202
88,8175946.758953828,591812.4234301953
89,8175827.09879031,591609.928199648
90,8074586.76293577,802157.2450746235
91,8074608.133549032,802274.0795163866
92,8075086.570721724,803217.3691575045
93,8075152.857487226,803205.232596281
94,8025048.166354511,1118313.971671708
95,8025020.566231508,1118303.8955221446
96,8025006.669411162,1118325.528950444
97,8024746.061290464,1118484.2432947005
98,8022352.341007003,1117063.374886286
99,8022556.718016654,1117043.465588478
100,8023255.699976961,1118416.637654765
101,8022548.075711162,1118200.0766092832
102,8023266.093372358,1118475.995533383
103,8023299.452853798,1118447.236559101
104,8023897.661903891,1118590.2027173345
105,8023379.401293702,1118561.4054781932
106,8023900.811229154,1118615.1042664628
107,8023902.204814094,1118616.063995658
108,8024193.126255714,1118550.340005156
109,8024183.431157025,1118554.1823778683
110,8024073.514469555,1118571.8622461169
111,8023920.107424093,1118586.8965258878
112,8025084.617379282,1117648.1870964204
113,8024993.683924179,1117623.7926076904
114,8024102.93666098,1116800.513183489
115,8024336.376731545,1116805.436457174
116,8024074.992734571,1116773.595213177
117,8023597.384397648,1116878.0802532746
118,8024751.075444074,1118509.6300786878
119,8024905.997949036,1118456.6442384718
120,8024212.994427341,1118581.548479701
121,8024431.182230435,1118555.4484826543
122,8023924.765307133,1118610.854280491
123,8023988.448632335,1118605.3925112411
124,8022575.691681527,1118242.4441369134
125,8022920.600074711,1118293.1615176562
126,8025118.218429954,1117541.5124272937
127,8025138.750829528,1117540.3398108964
128,8023109.708132278,1116974.0185293923
129,8023214.2417083485,1116964.4543631012
130,8022317.633966109,1117048.3280846602
131,8022258.879058721,1117063.075416565
132,8023107.145065954,1116944.1619156122
133,8023100.117466945,1116929.8378962865
134,8023101.290411693,1117091.9373756903
135,8023122.7000758,1117248.0300059805
136,8023298.325488561,1118436.3130044122
137,8023262.854390245,1118156.1156644225
138,8024196.722627837,1118623.691245993
139,8024246.8214198835,1119311.144004186
140,8024103.727444651,1116772.5707195569
141,8024062.784198057,1116182.620121602
142,8024043.547276212,1116152.4792490192
143,8024047.302454995,1116180.168322964
144,8024065.284693196,1116116.0678593945
145,8024043.855592464,1116117.8421639218
146,8024064.602104051,1116152.0144492772
147,8024078.224065103,1116150.2534159082
148,8024043.09803178,1116126.480301355
149,8024017.025079175,1116134.1937701614
150,8025610.702520463,1118693.950034514
151,8025611.364656012,1118658.7762822309
152,8024704.27968917,1119355.8609910954
153,8024733.705350423,1119350.556720653
154,8025171.537667045,1119263.6326357273
155,8025195.334237224,1119251.961628677
156,8022917.669324265,1119176.520843302
157,8023672.782603895,1119389.2002125685
158,8022519.736301498,1118219.4239875844
159,8022523.294242619,1118279.0031405166
160,8022447.700603473,1118917.4058625274
161,8022796.381575735,1119147.2812572124
162,8024501.661914397,1121172.7582271723
163,8024465.552269574,1121132.8858511588
164,8019970.940977026,1117181.3721387458
165,8020252.274811751,1117230.034617505
166,8024065.463054053,1116106.0267126951
167,8022993.869591452,1115149.7081686738
168,8023052.613984873,1115177.8440746707
169,8023186.37204707,1116563.27738366
170,8022798.826409854,1116292.3933579137
171,8021104.295338244,1113419.554027381
172,8021149.32796392,1113467.454777783
173,8021763.07365379,1114172.2650965014
174,8019857.243519876,1117105.6392641875
175,8019910.124278605,1116689.508765419
176,8022678.127675561,1113850.824312882
177,8022683.901569474,1113875.52582321
178,8022749.955649916,1113796.886614198
179,8022706.401272296,1113762.2801806023
180,8024021.043044355,1113807.8666353102
181,8023394.20060044,1113769.518117317
182,8019846.337372992,1117192.20842004
183,8019770.732924479,1117180.2111956086
184,8019791.116495313,1117504.0373643956
185,8019891.176256669,1117887.4160941192
186,8020960.244484727,1117358.2212716
187,8020948.145825911,1116994.4972703229
188,8023049.660554235,1115121.055918028
189,8022980.587750957,1115140.155679686
190,8024028.695783501,1115124.4542253497
191,8024048.744763821,1115124.138297083
192,8024047.731203536,1115092.6250221832
193,8024057.124649005,1114943.4974829028
194,8024870.698745124,1115232.0379744642
195,8024360.185906772,1115149.614565581
196,8024871.434541485,1115268.5727883456
197,8024896.966165606,1115279.7307715171
198,8022829.925564978,1119187.8120924649
199,8022840.920676531,1119604.1179008782
200,8024021.723799547,1113848.4029339063
201,8026204.41775679,1115085.123700422
202,8022350.275647981,1120920.0272606022
203,8022403.756858373,1120934.3167993077
204,8022288.973946344,1121169.2002983235
205,8022372.351564862,1120823.4583785343
206,8021620.051814433,1120427.179171261
207,8022375.994463902,1118869.910539343
208,8021792.695769304,1119189.6211068928
209,8024979.153513881,1121238.6666196724
210,8024894.990638184,1120582.8392010508
211,8025565.238857217,1118686.108409573
212,8025571.755640674,1118710.0300631193
213,8025048.517436264,1118334.8342696875
214,8025167.217065414,1118343.2728847165
215,8026620.259696479,1119120.5583730862
216,8026274.68591361,1118987.568198127
217,8025536.387708187,1118649.791485055
218,8025248.292573631,1118373.895346864
219,8025631.185822509,1118748.6212307878
220,8026609.465498988,1119161.811972438
221,8025947.210701355,1119606.0315190526
222,8025484.6888711825,1119079.6543545248
223,8025448.823108485,1119060.741824457
224,8025465.984124759,1119082.470210549
225,8025120.3580403235,1119205.5000895285
226,8025097.564270443,1119267.7395669294
